transaction_id,datetime,category_id,category_name,store_name,amount,card_name,card_type,transaction_type,member_id
1105,2020-11-01 19:07:00,12,기타,올리브영,51400,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
1106,2020-11-01 20:26:00,7,쇼핑,롯데백화점,164200,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
1107,2020-11-02 17:47:00,2,카페/디저트,카페베네,19100,신한카드 Hey Young 체크,체크카드,일반결제,4
1108,2020-11-03 06:32:00,2,카페/디저트,투썸,7100,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
1109,2020-11-03 13:46:00,12,기타,올리브영,10800,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
1110,2020-11-03 18:38:00,7,쇼핑,H&M,43100,우리카드 DA@카드의정석,신용카드,일반결제,4
1111,2020-11-03 23:55:00,2,카페/디저트,메가커피,11800,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
1112,2020-11-04 00:06:00,8,병원,정형외과,12200,신한카드 Hey Young 체크,체크카드,일반결제,4
1113,2020-11-04 02:35:00,3,외식,롤링파스타,17700,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
1114,2020-11-04 05:57:00,12,기타,미용실,34400,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
1115,2020-11-04 15:28:00,12,기타,철물점,39500,우리카드 DA@카드의정석,신용카드,일반결제,4
1116,2020-11-04 23:29:00,3,외식,이삭토스트,13800,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
1117,2020-11-05 03:49:00,2,카페/디저트,엔제리너스,19500,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
1118,2020-11-05 03:59:00,3,외식,역전할머니맥주,44800,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
1119,2020-11-05 05:59:00,3,외식,채선당,14700,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
1120,2020-11-05 17:05:00,1,편의점,이마트24,4900,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
1121,2020-11-06 17:11:00,3,외식,배달의민족,21800,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
1122,2020-11-07 11:33:00,2,카페/디저트,이디야,17500,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
1123,2020-11-07 13:32:00,3,외식,본죽,28300,우리카드 DA@카드의정석,신용카드,일반결제,4
1124,2020-11-07 21:55:00,2,카페/디저트,스타벅스,6400,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
1125,2020-11-08 17:36:00,11,여행/숙박,KTX,63600,우리카드 DA@카드의정석,신용카드,일반결제,4
1126,2020-11-08 18:57:00,2,카페/디저트,엔제리너스,15600,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
1127,2020-11-09 05:18:00,4,주유,SK에너지,53600,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
1128,2020-11-10 06:43:00,2,카페/디저트,투썸,16900,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
1129,2020-11-10 13:31:00,2,카페/디저트,할리스,8000,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
1130,2020-11-10 22:26:00,1,편의점,세븐일레븐,9100,신한카드 Hey Young 체크,체크카드,일반결제,4
1131,2020-11-12 04:28:00,3,외식,명동칼국수,9900,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
1132,2020-11-12 05:42:00,1,편의점,이마트24,4200,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
1133,2020-11-13 23:38:00,6,마트,마켓컬리,80900,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
1134,2020-11-14 20:14:00,1,편의점,CU,5800,우리카드 DA@카드의정석,신용카드,일반결제,4
1135,2020-11-16 01:29:00,5,영화/문화,에버랜드,22600,우리카드 DA@카드의정석,신용카드,일반결제,4
1136,2020-11-17 21:37:00,1,편의점,CU,5200,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
1137,2020-11-18 08:56:00,5,영화/문화,뮤지컬/연극,18300,우리카드 DA@카드의정석,신용카드,일반결제,4
1138,2020-11-19 16:50:00,10,자동차/하이패스,인천국제공항고속도로,10700,우리카드 DA@카드의정석,신용카드,일반결제,4
1139,2020-11-25 15:46:00,5,영화/문화,에버랜드,23000,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
1140,2020-11-27 10:13:00,5,영화/문화,롯데월드,13600,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
1141,2020-11-28 22:30:00,5,영화/문화,아쿠아리움,18400,우리카드 DA@카드의정석,신용카드,일반결제,4
1142,2020-12-01 00:00:00,14,교통(대중),기후동행카드,55000,KB국민 노리2 체크카드(KB Pay),체크카드,정기결제,4
1143,2020-12-01 00:01:00,13,통신,KT,50000,신한카드 Hey Young 체크,체크카드,정기결제,4
1144,2020-12-01 04:43:00,5,영화/문화,캐리비안베이,26800,우리카드 DA@카드의정석,신용카드,일반결제,4
1145,2020-12-01 09:54:00,5,영화/문화,롯데월드,17000,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
1146,2020-12-01 14:37:00,12,기타,올리브영,10200,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
1147,2020-12-01 15:03:00,5,영화/문화,아쿠아리움,28100,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
1148,2020-12-02 02:18:00,7,쇼핑,신세계백화점,159500,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
1149,2020-12-02 06:44:00,4,주유,GS칼텍스,78200,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
1150,2020-12-02 11:12:00,2,카페/디저트,컴포즈커피,4100,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
1151,2020-12-02 20:13:00,3,외식,배달의민족,18300,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
1152,2020-12-03 02:45:00,1,편의점,CU,6000,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
1153,2020-12-03 04:12:00,12,기타,인테리어,11400,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
1154,2020-12-03 06:41:00,10,자동차/하이패스,경부고속도로,2200,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
1155,2020-12-03 10:29:00,3,외식,맥도날드,48500,신한카드 Hey Young 체크,체크카드,일반결제,4
1156,2020-12-04 02:11:00,2,카페/디저트,컴포즈커피,18000,우리카드 DA@카드의정석,신용카드,일반결제,4
1157,2020-12-04 05:26:00,7,쇼핑,지그재그,105900,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
1158,2020-12-04 10:58:00,8,병원,내과,13500,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
1159,2020-12-05 21:45:00,2,카페/디저트,카페베네,19900,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
1160,2020-12-05 22:41:00,12,기타,올리브영,81700,우리카드 DA@카드의정석,신용카드,일반결제,4
1161,2020-12-06 11:00:00,7,쇼핑,에이블리,56200,신한카드 Hey Young 체크,체크카드,일반결제,4
1162,2020-12-07 09:01:00,3,외식,채선당,14600,우리카드 DA@카드의정석,신용카드,일반결제,4
1163,2020-12-07 14:36:00,5,영화/문화,메가박스,23000,신한카드 Hey Young 체크,체크카드,일반결제,4
1164,2020-12-07 17:39:00,9,교육/육아,클래스101,26800,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
1165,2020-12-07 17:50:00,5,영화/문화,예술의전당,22500,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
1166,2020-12-08 04:16:00,2,카페/디저트,컴포즈커피,18900,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
1167,2020-12-08 18:49:00,8,병원,약국,5200,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
1168,2020-12-08 20:22:00,5,영화/문화,롯데월드,25900,신한카드 Hey Young 체크,체크카드,일반결제,4
1169,2020-12-09 02:41:00,2,카페/디저트,할리스,19200,우리카드 DA@카드의정석,신용카드,일반결제,4
1170,2020-12-09 11:17:00,3,외식,역전할머니맥주,33900,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
1171,2020-12-09 16:18:00,6,마트,농협하나로마트,115000,우리카드 DA@카드의정석,신용카드,일반결제,4
1172,2020-12-10 07:47:00,12,기타,인테리어,92000,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
1173,2020-12-10 23:32:00,3,외식,본죽,15700,우리카드 DA@카드의정석,신용카드,일반결제,4
1174,2020-12-11 01:59:00,3,외식,김밥천국,35000,신한카드 Hey Young 체크,체크카드,일반결제,4
1175,2020-12-11 05:58:00,2,카페/디저트,커피빈,12700,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
1176,2020-12-11 09:24:00,1,편의점,이마트24,2900,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
1177,2020-12-11 10:27:00,3,외식,김밥천국,47700,우리카드 DA@카드의정석,신용카드,일반결제,4
1178,2020-12-12 00:31:00,11,여행/숙박,모두투어,93300,신한카드 Hey Young 체크,체크카드,일반결제,4
1179,2020-12-13 07:53:00,12,기타,철물점,5400,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
1180,2020-12-13 18:15:00,2,카페/디저트,카페베네,9100,신한카드 Hey Young 체크,체크카드,일반결제,4
1181,2020-12-18 16:25:00,2,카페/디저트,투썸,10100,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
1182,2020-12-18 21:07:00,3,외식,원할머니보쌈,27900,우리카드 DA@카드의정석,신용카드,일반결제,4
1183,2020-12-19 09:46:00,12,기타,인테리어,9300,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
1184,2020-12-21 06:02:00,2,카페/디저트,메가커피,16900,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
1185,2020-12-21 06:55:00,1,편의점,GS25,6000,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
1186,2020-12-22 00:20:00,2,카페/디저트,컴포즈커피,16300,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
1187,2020-12-23 03:54:00,2,카페/디저트,스타벅스,15300,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
1188,2020-12-25 14:32:00,2,카페/디저트,이디야,15700,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
1189,2020-12-25 21:24:00,1,편의점,이마트24,8500,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
1190,2020-12-26 03:10:00,2,카페/디저트,컴포즈커피,17600,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
1191,2020-12-29 22:58:00,2,카페/디저트,엔제리너스,7100,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
1192,2020-12-30 13:26:00,9,교육/육아,메가스터디,13000,우리카드 DA@카드의정석,신용카드,일반결제,4
1193,2020-12-30 22:49:00,2,카페/디저트,메가커피,5400,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
1194,2020-12-31 03:17:00,12,기타,인테리어,7600,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
1195,2020-12-31 06:24:00,2,카페/디저트,이디야,10200,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
1196,2021-01-01 00:00:00,14,교통(대중),기후동행카드,55000,KB국민 노리2 체크카드(KB Pay),체크카드,정기결제,4
1197,2021-01-01 00:01:00,13,통신,KT,50000,신한카드 Hey Young 체크,체크카드,정기결제,4
1198,2021-01-01 06:05:00,2,카페/디저트,엔제리너스,7800,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
1199,2021-01-01 12:35:00,12,기타,인테리어,72800,우리카드 DA@카드의정석,신용카드,일반결제,4
1200,2021-01-01 23:00:00,4,주유,에이치디현대오일뱅크,53300,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
1201,2021-01-02 00:03:00,7,쇼핑,지그재그,181100,우리카드 DA@카드의정석,신용카드,일반결제,4
1202,2021-01-02 14:39:00,12,기타,철물점,16700,신한카드 Hey Young 체크,체크카드,일반결제,4
1203,2021-01-02 15:38:00,2,카페/디저트,스타벅스,15300,우리카드 DA@카드의정석,신용카드,일반결제,4
1204,2021-01-02 22:09:00,12,기타,다이소,49600,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
1205,2021-01-03 01:42:00,3,외식,맥도날드,17200,신한카드 Hey Young 체크,체크카드,일반결제,4
1206,2021-01-03 18:05:00,1,편의점,CU,9500,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
1207,2021-01-04 03:59:00,3,외식,김밥천국,11700,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
1208,2021-01-04 08:43:00,5,영화/문화,에버랜드,17600,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
1209,2021-01-04 15:31:00,1,편의점,세븐일레븐,4700,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
1210,2021-01-05 03:44:00,3,외식,명동칼국수,34300,우리카드 DA@카드의정석,신용카드,일반결제,4
1211,2021-01-06 13:21:00,3,외식,명동칼국수,13000,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
1212,2021-01-06 15:44:00,5,영화/문화,롯데월드,16800,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
1213,2021-01-06 17:52:00,5,영화/문화,아쿠아리움,14900,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
1214,2021-01-07 16:12:00,1,편의점,미니스톱,8800,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
1215,2021-01-07 19:59:00,5,영화/문화,롯데시네마,16800,우리카드 DA@카드의정석,신용카드,일반결제,4
1216,2021-01-08 01:34:00,12,기타,철물점,16000,우리카드 DA@카드의정석,신용카드,일반결제,4
1217,2021-01-08 20:07:00,2,카페/디저트,메가커피,5800,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
1218,2021-01-08 22:30:00,3,외식,VIPS,49000,우리카드 DA@카드의정석,신용카드,일반결제,4
1219,2021-01-09 01:25:00,1,편의점,세븐일레븐,8200,우리카드 DA@카드의정석,신용카드,일반결제,4
1220,2021-01-09 10:49:00,2,카페/디저트,스타벅스,18400,신한카드 Hey Young 체크,체크카드,일반결제,4
1221,2021-01-09 21:31:00,5,영화/문화,메가박스,26900,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
1222,2021-01-09 23:01:00,3,외식,명동칼국수,28500,우리카드 DA@카드의정석,신용카드,일반결제,4
1223,2021-01-10 00:50:00,5,영화/문화,아쿠아리움,18500,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
1224,2021-01-10 11:32:00,8,병원,내과,7900,우리카드 DA@카드의정석,신용카드,일반결제,4
1225,2021-01-10 12:05:00,8,병원,약국,5300,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
1226,2021-01-10 14:47:00,6,마트,롯데마트,48900,우리카드 DA@카드의정석,신용카드,일반결제,4
1227,2021-01-12 00:53:00,2,카페/디저트,할리스,4400,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
1228,2021-01-13 07:38:00,10,자동차/하이패스,영동고속도로,11300,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
1229,2021-01-14 06:02:00,3,외식,배달의민족,23300,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
1230,2021-01-14 16:07:00,9,교육/육아,밀리의서재,29500,신한카드 Hey Young 체크,체크카드,일반결제,4
1231,2021-01-15 03:06:00,7,쇼핑,ABC마트,46300,신한카드 Hey Young 체크,체크카드,일반결제,4
1232,2021-01-15 18:01:00,11,여행/숙박,하나투어,50000,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
1233,2021-01-17 08:06:00,6,마트,마켓컬리,35400,우리카드 DA@카드의정석,신용카드,일반결제,4
1234,2021-01-17 14:16:00,2,카페/디저트,엔제리너스,8900,신한카드 Hey Young 체크,체크카드,일반결제,4
1235,2021-01-18 12:57:00,2,카페/디저트,스타벅스,11500,우리카드 DA@카드의정석,신용카드,일반결제,4
1236,2021-01-21 17:49:00,2,카페/디저트,커피빈,13000,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
1237,2021-01-23 14:25:00,2,카페/디저트,메가커피,6700,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
1238,2021-01-27 10:05:00,2,카페/디저트,메가커피,7900,우리카드 DA@카드의정석,신용카드,일반결제,4
1239,2021-01-27 16:26:00,2,카페/디저트,카페베네,19500,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
1240,2021-01-27 22:21:00,2,카페/디저트,엔제리너스,14000,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
1241,2021-01-29 21:22:00,1,편의점,GS25,6500,우리카드 DA@카드의정석,신용카드,일반결제,4
1242,2021-02-01 00:00:00,14,교통(대중),기후동행카드,55000,KB국민 노리2 체크카드(KB Pay),체크카드,정기결제,4
1243,2021-02-01 00:01:00,13,통신,KT,50000,IBK 일상의 기쁨카드(신용),체크카드,정기결제,4
1244,2021-02-01 00:39:00,12,기타,인테리어,61700,신한카드 Hey Young 체크,체크카드,일반결제,4
1245,2021-02-01 15:09:00,3,외식,역전할머니맥주,13400,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
1246,2021-02-02 02:40:00,5,영화/문화,CGV,23000,우리카드 DA@카드의정석,신용카드,일반결제,4
1247,2021-02-02 05:24:00,12,기타,인테리어,76300,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
1248,2021-02-02 20:05:00,2,카페/디저트,카페베네,6100,우리카드 DA@카드의정석,신용카드,일반결제,4
1249,2021-02-02 22:11:00,6,마트,GS마트,78300,우리카드 DA@카드의정석,신용카드,일반결제,4
